uid,session_id,timestamp,event_type,screen_x,screen_y,distance,interval,speed,isFraud
43eddace-645b-4e9e-b041-47c5f639c948,session_user_8_5,1.66E+12,Key Press,1230.6667,586,838.4748058,187492664,4.47E-06,0
ef50b0b4-6d2f-49f1-b4d8-1b0cb52f7e0f,session_user_8_5,1.66E+12,Key Press,688,171.2,683.0418635,78226954,8.73E-06,0
3bb02fb0-b39f-4831-bec8-385913ced468,session_user_8_5,1.66E+12,Key Press,1059,701,646.7836114,7892927,8.19E-05,0
8c20c26f-a4c2-4a89-9e37-dae4c9055d0f,session_user_8_5,1.66E+12,Mouse Click,836,469,321.7965196,8692262,3.70E-05,0
3afa34fc-782b-45bf-a753-c12389082b9f,session_user_8_5,1.66E+12,Mouse Click,1883,997,1172.600955,85742719,1.37E-05,0
609a0361-d14d-4965-a9f8-3591ccf68470,session_user_8_5,1.66E+12,Mouse Click,933.8672,294.25,1180.978677,54562950,2.16E-05,0
ec959be7-804e-4c60-9392-836613ee7116,session_user_8_5,1.66E+12,Mouse Click,1377.9688,343.3789,446.8107876,24093030,1.85E-05,0
75f1db63-50cc-46e2-a258-495d1076ce9b,session_user_8_5,1.66E+12,Mouse Click,269.6,155.2,1124.229823,270786416,4.15E-06,0
26be6468-8dab-453c-84ee-d67540efddf6,session_user_9_1,1.66E+12,Key Press,180.56453,142.68172,0,0,,0
4da86ddd-33fd-4e58-b720-ffb4ce91b81b,session_user_9_1,1.66E+12,Mouse Click,581,128,400.7045277,583832,0.000686335,0
6e4f7272-acf2-4f99-8b0f-a529304a5e2a,session_user_9_1,1.66E+12,Scroll Up,654,285,173.1415606,2439276,7.10E-05,0
b5d10356-e7bf-4ee4-ba95-ab5492ddfd1f,session_user_9_1,1.66E+12,Scroll Down,1279,730,767.2352964,30288,0.025331329,0
b8a5e5a0-b66c-49cd-be1a-d741e15e74e7,session_user_9_1,1.66E+12,Mouse Click,408,521,895.7242879,17090278,5.24E-05,0
f29dc8a2-3701-477a-986a-4c444c86fcf4,session_user_9_1,1.66E+12,Mouse Click,1047.2001,469.6,641.2633841,407601063,1.57E-06,0
833787ce-412c-4ece-946e-db0a4b69ff7d,session_user_9_1,1.66E+12,Key Press,109,218,971.3505998,263376109,3.69E-06,0
18725b3f-b955-425c-a207-4483a177386a,session_user_9_1,1.66E+12,Scroll Down,413,497,412.6221031,13191329,3.13E-05,0
67c99153-9a0f-49ef-80c4-7f340ff07129,session_user_9_1,1.66E+12,Key Press,62,266,420.1928129,1319313,0.000318494,0
5705e804-0bdc-4ff6-89bb-2d4999597201,session_user_9_1,1.66E+12,Scroll Up,566,574,590.6606471,276909313,2.13E-06,0
8e42db86-c451-49e4-88a4-15afc02eceaf,session_user_9_2,1.66E+12,Scroll Down,150,221,0,0,,0
0bf4883c-1f6e-4855-a78d-eb5d722de96d,session_user_9_2,1.66E+12,Key Press,834,386,703.6199258,60403960,1.16E-05,0
6a99ee34-dca2-4be2-9502-6068aa0cbb88,session_user_9_2,1.66E+12,Mouse Click,280.80002,138.40001,606.0824803,42943339,1.41E-05,0
ad96f50d-5564-4f59-a094-b0703ae4363d,session_user_9_2,1.66E+12,Key Press,1228,389.6,979.9434867,93494279,1.05E-05,0
0a6f8fcd-a63d-42cc-b35d-122d809c7963,session_user_9_2,1.66E+12,Mouse Click,842.6667,511.33334,404.1048851,301882773,1.34E-06,0
a4b7ed55-d3cd-40df-bfb8-17e4fb3f5f5d,session_user_9_2,1.66E+12,Scroll Up,1181,698,386.4115214,14426565,2.68E-05,0
07d7b1b3-2e9c-4c96-9ddd-d695493bf997,session_user_9_2,1.66E+12,Key Press,512,577,679.8543962,91729359,7.41E-06,0
5a06c1ec-cc74-4865-9ed2-ebab03987a3f,session_user_9_2,1.66E+12,Key Press,444,477,120.9297317,79224400,1.53E-06,0
260f2606-3462-473c-a7cc-a99f44153e70,session_user_9_2,1.66E+12,Key Press,591,568,172.8872465,248470490,6.96E-07,0
f2a539f4-a07a-4a10-95d1-6ce3de208917,session_user_9_2,1.66E+12,Key Press,769,641,192.3876295,5581472,3.45E-05,0
ad996b7c-97e1-49e1-9659-2e884f90d24a,session_user_9_3,1.66E+12,Mouse Click,309.6325,430.21545,0,0,,0
c95dd53e-04c7-41a0-bb44-b70e08aaee43,session_user_9_3,1.66E+12,Scroll Up,824,110,605.8975652,163722999,3.70E-06,0
52ab68db-d74e-4c69-aef1-1bb96a4ea723,session_user_9_3,1.66E+12,Mouse Click,721.60004,386.4,294.7587349,53315231,5.53E-06,0
8a174dab-e075-4f94-972a-dc4995c6cede,session_user_9_3,1.66E+12,Mouse Click,1060,628.8,416.2598863,304615562,1.37E-06,0
25d491c4-fc74-48e7-986c-567055b5f68a,session_user_9_3,1.66E+12,Key Press,632,533,438.5905152,16258472,2.70E-05,0
4bd4bd4b-90f6-476a-8275-74d8fa0a4a70,session_user_9_3,1.66E+12,Scroll Up,1359.2001,723.2,751.6621751,7300,0.102967421,0
b11b45fd-01ea-4583-acc5-90afd2e3fc88,session_user_9_3,1.66E+12,Key Press,355.33334,469.33334,1035.469339,79395900,1.30E-05,0
dc97a5f0-b1bb-4fcb-9e5e-a3da5f3128af,session_user_9_3,1.66E+12,Mouse Click,984,465,628.6815945,88047095,7.14E-06,0
c6e86dd6-b466-432d-900b-5d8a611c56c6,session_user_9_3,1.66E+12,Key Press,1164.6667,581.3334,214.8811682,239530378,8.97E-07,0
79aaa300-9912-4de0-bd6b-f3127af59559,session_user_9_3,1.66E+12,Key Press,1348,853,327.7405078,13466875,2.43E-05,0
a56d0988-0d9e-47be-a1ad-b8ed3d6bad5b,session_user_9_4,1.66E+12,Scroll Up,287,338,0,0,,0
3a2e1f01-5315-44eb-9383-5789ee20d8ee,session_user_9_4,1.66E+12,Mouse Click,33,133,326.4061887,25189,0.012958283,0
6d0994f3-73be-4c9b-8c61-29eb06a73f90,session_user_9_4,1.66E+12,Key Press,364.6667,78,336.1960736,39526309,8.51E-06,0
349ec721-d90d-4560-ae3c-783809aef234,session_user_9_4,1.66E+12,Key Press,30.666668,444,495.4916966,5517,0.089811799,0
86f35539-dd81-49b7-9a10-70378bcaa845,session_user_9_4,1.66E+12,Mouse Click,51.623398,157.26216,287.5026494,99129659,2.90E-06,0
4797ebcd-fb18-485a-a3dd-7ce40fa632f6,session_user_9_4,1.66E+12,Scroll Down,973.3334,361.33334,944.0309181,40430158,2.33E-05,0
9243ab81-b867-40fe-825d-ed5d74d2118a,session_user_9_4,1.66E+12,Mouse Click,807,443,185.3004137,9445654,1.96E-05,0
e57ea33b-75d4-46f6-bbba-d7edca2e1b51,session_user_9_4,1.66E+12,Key Press,915,419,110.6345335,112008979,9.88E-07,0
83b60032-668a-4dba-9f2b-41fdbed43207,session_user_9_4,1.66E+12,Key Press,945.3334,550.6667,135.1156358,137744626,9.81E-07,0
ac2aa17f-b3f0-4446-9a29-b0b183fb924e,session_user_9_4,1.66E+12,Mouse Click,632,620.8,321.0864359,186472805,1.72E-06,0
35fdb939-0f3d-4940-9670-97ae3f3853db,session_user_9_5,1.66E+12,Mouse Click,802,258,0,0,,0
a346e4a5-034e-46fc-8f90-45dfd83ecaaf,session_user_9_5,1.66E+12,Mouse Click,834,386,131.93938,83517110,1.58E-06,0
8a2fe208-4370-4bc9-b7b6-8d84894aaf80,session_user_9_5,1.66E+12,Mouse Click,1082,665,373.2894319,91192043,4.09E-06,0
026b35ba-f847-4716-8cba-ed03df363c27,session_user_9_5,1.66E+12,Mouse Click,56.857162,76.23546,1182.185062,47479138,2.49E-05,0
3b934463-32da-4aab-9d2d-ac6188ee6edc,session_user_9_5,1.66E+12,Scroll Up,409,303,418.8397485,79529124,5.27E-06,0
23cf9c5c-5af4-48e2-9370-633acd91552f,session_user_9_5,1.66E+12,Scroll Up,919,761,685.4662647,54700871,1.25E-05,0
bbdeac74-ceff-4b71-93e7-796939d5956e,session_user_9_5,1.66E+12,Scroll Down,632,533,366.5419485,184388062,1.99E-06,0
14e01e81-a603-4189-a995-62160d6eb7c2,session_user_9_5,1.66E+12,Mouse Click,407,471,233.3859464,68883843,3.39E-06,0
a07370cb-78a4-42f1-9884-eda7094bbb64,session_user_9_5,1.66E+12,Key Press,46.4,133.6,493.8330892,98567189,5.01E-06,0
4e194130-1826-436f-afa9-e702ea8ba058,session_user_9_5,1.66E+12,Scroll Up,204.66667,201.33334,172.1515152,24813684,6.94E-06,0
820c5630-cccd-44d8-9089-2857f85df3d8,session_user_10_1,1.66E+12,Scroll Up,502.1026,287.58157,0,0,,0
88c99106-1a45-49a2-a1b0-f6b1568b0d1c,session_user_10_1,1.66E+12,Mouse Click,149,379,364.7448087,49769722,7.33E-06,0
a82585e8-5456-47b0-b846-0843f03e0173,session_user_10_1,1.66E+12,Key Press,1021,709,932.35401,259143970,3.60E-06,0
10c8f715-5364-4cee-a5d6-ad867f3979aa,session_user_10_1,1.66E+12,Mouse Click,1248,542,281.8119941,2594602,0.000108615,0
03b4281f-0a0e-49a9-93fb-7dd1c84a3d21,session_user_10_1,1.66E+12,Scroll Up,632,533,616.0657432,7033814,8.76E-05,0
890c9059-a27b-4735-8ba6-eb0e0f1ed190,session_user_10_1,1.66E+12,Mouse Click,1261.6,673.60004,645.1081547,4133948,0.000156051,0
1674797b-c51d-42bd-8742-6fb9134a6d2f,session_user_10_1,1.66E+12,Key Press,860,496,439.1176769,159037237,2.76E-06,0
f117a26d-154e-4607-a359-67207f5fbaa5,session_user_10_1,1.66E+12,Mouse Click,391,252,528.6747582,18746648,2.82E-05,0
a3fcd91b-d270-4aba-b8c2-ea13a1f39635,session_user_10_1,1.66E+12,Mouse Click,1318,592,987.38493,21373,0.04619777,0
0d6532f9-5dfc-49c7-ac2c-a2daaeb7965a,session_user_10_1,1.66E+12,Mouse Click,675.3334,142.66667,784.1688595,225074207,3.48E-06,0
4edf12b6-b392-48e0-86a2-5709bf093486,session_user_10_2,1.66E+12,Mouse Click,377.6,197.6,0,0,,0
51702125-ffd6-4a45-b916-f7a144290c35,session_user_10_2,1.66E+12,Key Press,287.55542,313.94434,147.1191077,33652232,4.37E-06,0
7cfb858c-9fd7-4744-b9ff-790486ed2758,session_user_10_2,1.66E+12,Mouse Click,1008.6667,287.33334,721.6021227,40392761,1.79E-05,0
e9cf1968-8140-4899-b408-ef57ce4100d9,session_user_10_2,1.66E+12,Mouse Click,422.6667,362,590.7377676,44548,0.013260702,0
252cb084-5484-4a42-b7ee-1003d7357460,session_user_10_2,1.66E+12,Scroll Down,765,922,656.3475362,83219444,7.89E-06,0
25c43392-5baa-45c0-bc40-786287524182,session_user_10_2,1.66E+12,Scroll Down,24,170,1055.739078,199875626,5.28E-06,0
d571b5bc-a355-4e9b-ba0d-199207457e1f,session_user_10_2,1.66E+12,Key Press,541,533,631.7103767,82323650,7.67E-06,0
c974ce4f-b712-4ad3-8648-3c6ab7162758,session_user_10_2,1.66E+12,Scroll Down,1470.457,384.09766,941.3087813,57210660,1.65E-05,0
b69af4a7-55f6-49c4-828b-eeb9311200ac,session_user_10_2,1.66E+12,Key Press,1688.8516,526.5078,260.723703,33962913,7.68E-06,0
96a38544-d926-49ba-ada4-262c4bb41a0b,session_user_10_2,1.66E+12,Mouse Click,319,184,1412.0216,8180551,0.000172607,0
a064f33b-5363-43a7-9a8a-e2dd907d2f50,session_user_10_3,1.66E+12,Scroll Down,126.63318,318.96515,0,0,,0
1e241daa-0b70-4b0c-a685-64398bc98d63,session_user_10_3,1.66E+12,Mouse Click,57.73198,98.65132,230.8366501,219251161,1.05E-06,0
c2158044-591f-4344-b720-3387c554399a,session_user_10_3,1.66E+12,Key Press,456,315.33334,453.3966404,227921153,1.99E-06,0
75692bf3-2abb-4e11-a077-f61cf14850a3,session_user_10_3,1.66E+12,Mouse Click,361,314,95.00935636,72208655,1.32E-06,0
425e3ecf-6e6e-4df6-bc7c-11e30d5b2e0c,session_user_10_3,1.66E+12,Scroll Up,526.26276,184.42522,210.0033415,10295830,2.04E-05,0
8484f7e7-5222-43cd-89c1-0f652bcbe164,session_user_10_3,1.66E+12,Key Press,552,394,211.149222,80579806,2.62E-06,0
439d5d52-d73b-454a-bb1c-6c961b15537d,session_user_10_3,1.66E+12,Mouse Click,1243.0312,155.04688,731.1789883,72066234,1.01E-05,0
6140b2f5-b8da-4f32-a108-980be741913e,session_user_10_3,1.66E+12,Scroll Up,1080,574,449.5563245,10298566,4.37E-05,0
44154a45-8672-41dc-ae69-7becbd8b1558,session_user_10_3,1.66E+12,Mouse Click,879,716,246.0995733,265472855,9.27E-07,0
b5dce6ca-44ba-4d61-bdbd-16d6a8a225c1,session_user_10_3,1.66E+12,Mouse Click,769,641,133.1352696,252383,0.000527513,0
60dbb369-2cb9-47c4-a4a3-95b51dc7e4d4,session_user_10_4,1.66E+12,Mouse Click,294,267,0,0,,0
0f5d41bb-ebdf-4407-b9f7-f1c39c4ce4b4,session_user_10_4,1.66E+12,Scroll Down,627,500,406.420964,373629544,1.09E-06,0
6e098fa9-bccd-45f0-8977-5c2a51249b2f,session_user_10_4,1.66E+12,Mouse Click,1068,625,458.3732104,161676278,2.84E-06,0
265413ad-05a1-4ab9-84a0-cd33d4b96318,session_user_10_4,1.66E+12,Mouse Click,1012.8,576,73.81083931,11078778,6.66E-06,0
bdfc4cf9-67f4-43fd-a2ea-247abc05fa14,session_user_10_4,1.66E+12,Scroll Down,1078,602.6667,70.44255027,183510588,3.84E-07,0
5b28638b-f2a5-44a2-b570-a844ee699ac7,session_user_10_4,1.66E+12,Scroll Up,386.6667,148.66667,827.0778433,219330689,3.77E-06,0
c6c03609-ccd0-4694-a8cd-d77733769957,session_user_10_4,1.66E+12,Key Press,768,578.6667,574.7304686,86278,0.006661379,0
67abab4e-624b-44f7-9fba-1d22c16fdb5f,session_user_10_4,1.66E+12,Scroll Down,899,541,136.3076678,14597023,9.34E-06,0
6e8a9a0d-e81d-4a03-b414-81f1b585f921,session_user_10_4,1.66E+12,Mouse Click,535,341,415.3263777,499921,0.000830784,0
02dcf438-ce1e-4c8d-82a1-5788013079fb,session_user_10_4,1.66E+12,Mouse Click,316,525,286.0367109,18373892,1.56E-05,0
85561de9-58f8-4e23-b935-fa664719d353,session_user_10_5,1.66E+12,Key Press,643,442,0,0,,0
6769c956-d580-486c-b0c9-46066f52792e,session_user_10_5,1.66E+12,Scroll Up,873,549,253.6710468,26334311,9.63E-06,0
fac10d11-c320-49ea-b44b-32b3f4ef10b5,session_user_10_5,1.66E+12,Scroll Up,744,465.6,153.6117183,164646112,9.33E-07,0
7327d07e-1581-4ed8-9cc2-72c62d0d725b,session_user_10_5,1.66E+12,Key Press,400,745,443.1708023,73908450,6.00E-06,0
ba3dbe1f-e648-492d-bd8e-9d9a2cd19c7a,session_user_10_5,1.66E+12,Key Press,33,103,739.495098,350131927,2.11E-06,0
88cf86aa-131c-48ef-a19c-a3cc47ac2c46,session_user_10_5,1.66E+12,Scroll Up,1209,501,1241.523258,3472101,0.000357571,0
2555dde9-f8d4-4697-87f7-41755eba7b75,session_user_10_5,1.66E+12,Key Press,241.85107,140.90134,1032.011675,26231998,3.93E-05,0
39b45cd0-9584-4456-893b-bc8e9ea1aecf,session_user_10_5,1.66E+12,Scroll Down,549,368,381.9872597,82249099,4.64E-06,0
53837da1-5886-443d-a880-17eba8c77c5d,session_user_10_5,1.66E+12,Mouse Click,302.6667,388.6667,247.19872,11419524,2.16E-05,0
f7423e4c-1ce7-4aec-876f-37d496da1589,session_user_10_5,1.66E+12,Mouse Click,456,618,275.8710992,244408218,1.13E-06,0
f6fdf895-00fe-4de2-a5a0-d220f65543ee,session_user_11_1,1.66E+12,Mouse Click,740,342,0,0,,0
952a7e10-a57d-4032-a7ba-dc2358da42fc,session_user_11_1,1.66E+12,Scroll Up,625.60004,316.80002,117.1426047,19062995,6.15E-06,0
37f9ce3d-a79e-4d8b-9d81-bc3265852e59,session_user_11_1,1.66E+12,Mouse Click,1003,471,407.6865998,86391098,4.72E-06,0
4d73939e-d51b-4686-8afe-9bd3febf1196,session_user_11_1,1.66E+12,Mouse Click,808,615,242.4066831,73720285,3.29E-06,0
26061625-8e18-47e2-8c94-c7cd8cfe4e6b,session_user_11_1,1.66E+12,Key Press,576,303.33334,388.5358503,176038780,2.21E-06,0
763b0fc8-a589-456a-b9b2-229cf4e6b6ef,session_user_11_1,1.66E+12,Mouse Click,1138.6667,581.3334,627.5968839,3723657,0.000168543,0
733da61a-eb20-4f93-a69f-16b49caccca1,session_user_11_1,1.66E+12,Mouse Click,1186,853,275.7592842,10721482,2.57E-05,0
63882b0b-76b7-437b-add7-ce5252e80619,session_user_11_1,1.66E+12,Mouse Click,635.3334,405.33334,709.6753785,155894186,4.55E-06,0
c352379d-179e-4937-8071-b1168861228f,session_user_11_1,1.66E+12,Key Press,346,351,294.3907746,15061069,1.95E-05,0
a33b4f1a-8328-4516-ab60-343d48358115,session_user_11_1,1.66E+12,Mouse Click,1308.8,732,1035.444272,1036836,0.000998658,0
71fae704-641c-4196-b7ad-b53ac6961eb0,session_user_11_2,1.66E+12,Mouse Click,1091,109,0,0,,0
1578bfd7-6d2d-447a-9954-1a1aee411944,session_user_11_2,1.66E+12,Mouse Click,280,235,820.7295535,93617063,8.77E-06,0
2f11a60a-6cd4-40a0-b40d-c766e0f877fc,session_user_11_2,1.66E+12,Key Press,821,452,582.8979327,175309534,3.32E-06,0
e6e7591d-9d3b-49cf-b07e-2accd77d6e17,session_user_11_2,1.66E+12,Mouse Click,874,875,426.3074008,234362931,1.82E-06,0
1ee3dd6d-cf47-4ceb-8812-9b4fd192a66a,session_user_11_2,1.66E+12,Scroll Up,632,552,403.6000496,194013997,2.08E-06,0
1b221928-fa6c-456f-bd2b-25e891f561df,session_user_11_2,1.66E+12,Mouse Click,416.80002,220.8,394.9740136,3669,0.10765168,0
8fa55e7a-00f1-4aa8-9bd6-5327f61ffc50,session_user_11_2,1.66E+12,Mouse Click,908,468,549.8956813,5141890,0.000106944,0
9d1d2cd7-f397-4a34-8f09-ef5072ca1256,session_user_11_2,1.66E+12,Mouse Click,599,310,347.0518693,189370034,1.83E-06,0
f19dff49-dcb6-4fd6-8d9e-3d8f8b05d0b0,session_user_11_2,1.66E+12,Mouse Click,936,692,509.4045544,221316585,2.30E-06,0
7f385a75-d691-48ad-a291-7aee22e1c9f8,session_user_11_2,1.66E+12,Key Press,322,347,704.2875833,1405596,0.00050106,0
1e614148-3c3d-4791-92b5-8550de233f61,session_user_11_3,1.66E+12,Scroll Down,122,141,0,0,,0
78b35ba8-f707-4bb5-82e6-d09dc47bb4f6,session_user_11_3,1.66E+12,Mouse Click,1223,639,1208.389424,6894335,0.000175273,0
78756941-0f59-4531-bdba-a5ee45331052,session_user_11_3,1.66E+12,Key Press,443,321,842.3324759,55585555,1.52E-05,0
f933475b-6003-453c-9291-fb9d23c3d88e,session_user_11_3,1.66E+12,Mouse Click,443,321,0,15629,0,0
aa5b9399-7ee2-4c77-a159-565163ec8c8a,session_user_11_3,1.66E+12,Scroll Up,647,316,204.0612653,288662343,7.07E-07,0
68a7ca86-81fd-4860-b3fe-af99b8bc541f,session_user_11_3,1.66E+12,Mouse Click,877.60004,464.80002,274.4409306,152340371,1.80E-06,0
ef98375d-6eac-4160-936d-8c638dba6acc,session_user_11_3,1.66E+12,Mouse Click,595.2,480,282.8088082,6572959,4.30E-05,0
760095b5-3b8b-4041-b2e1-4c2d7f33843f,session_user_11_3,1.66E+12,Mouse Click,677.60004,477.6,82.43498403,13846589,5.95E-06,0
b5df57fc-3870-4a37-8f7d-6b13c45a0f32,session_user_11_3,1.66E+12,Mouse Click,908,468,230.5998733,3497,0.0659422,0
2db1d227-9cab-48a5-8209-7a0dd1d8f645,session_user_11_3,1.66E+12,Scroll Down,1008,813,359.2005011,189373378,1.90E-06,0
534c3c01-905a-4752-a487-8cd6b0e8c9e8,session_user_11_4,1.66E+12,Key Press,151.30615,276.92197,0,0,,0
bff6ab1f-7ed7-43ba-8f90-3aee12f397b6,session_user_11_4,1.66E+12,Mouse Click,895,515,780.8723909,18168836,4.30E-05,0
e43f1fbc-be6d-4b61-9fa9-592aa962581f,session_user_11_4,1.66E+12,Mouse Click,627.2,288.80002,350.5471023,1959419,0.000178904,0
73609c43-4bb6-413f-aa12-b19ca9e3d24e,session_user_11_4,1.66E+12,Mouse Click,863,276,236.1471586,76695586,3.08E-06,0
3ca42260-194d-4dd5-a032-e8b609ccab48,session_user_11_4,1.66E+12,Mouse Click,893,532,257.7518186,11661564,2.21E-05,0
fa789c77-5248-45ff-90cf-d4b8b88c9ae8,session_user_11_4,1.66E+12,Scroll Up,740,342,243.9446659,55213311,4.42E-06,0
54602d5e-de23-449c-bad6-c80309b08e42,session_user_11_4,1.66E+12,Mouse Click,1206.6667,499.33334,492.4749626,96006509,5.13E-06,0
955d769c-cbfc-42e3-8b96-68a89dcb2d3a,session_user_11_4,1.66E+12,Key Press,643,210,633.5881393,109556957,5.78E-06,0
c58c432f-062e-4225-a527-d89d1d994862,session_user_11_4,1.66E+12,Mouse Click,418,609,458.0676806,255904264,1.79E-06,0
a4bca734-7065-4b1f-8203-467243ae85f7,session_user_11_4,1.66E+12,Key Press,933,536,520.1480558,349462539,1.49E-06,0
cf73d4c0-4b12-424e-86dd-20ac3afb64c1,session_user_11_5,1.66E+12,Mouse Click,1268,842,0,0,,0
a7d6214d-d4b6-40d8-a9ad-85b97b780e74,session_user_11_5,1.66E+12,Key Press,448.80002,389.6,935.8174861,104104406,8.99E-06,0
2b14f02e-71bc-4bc8-ba45-7d0a1e517d94,session_user_11_5,1.66E+12,Key Press,611,303,183.870589,328325094,5.60E-07,0
64696d1f-79eb-497e-bd49-b538fbbd42d2,session_user_11_5,1.66E+12,Mouse Click,215.6507,319.11804,395.6777227,15789119,2.51E-05,0
f8dae90f-2686-4d2d-a3c4-2d6b2d39e9a6,session_user_11_5,1.66E+12,Mouse Click,339,353,127.9180872,77085466,1.66E-06,0
82975451-1b67-479b-91f2-d43012cbfde6,session_user_11_5,1.66E+12,Mouse Click,1434.9141,484.0039,1103.71633,75575759,1.46E-05,0
ebfabfaf-fad6-4b30-92d4-94eb392df1a9,session_user_11_5,1.66E+12,Mouse Click,1146.5703,283.8672,350.9940821,24105849,1.46E-05,0
58a0345c-e89d-4396-874a-e90c19c972af,session_user_11_5,1.66E+12,Mouse Click,258,213,891.3917983,12724672,7.01E-05,0
055edf6c-30a7-47f2-9eed-76c1a7b3d20e,session_user_11_5,1.66E+12,Scroll Up,124,264,143.3771251,670541,0.000213823,0
6ced96f4-48fe-4489-af4a-6441f3fab97a,session_user_11_5,1.66E+12,Key Press,950,340,829.4889993,4580525,0.00018109,0
e09ad040-3ec4-4785-a4c5-ed5e12bd4f1f,session_user_12_1,1.66E+12,Key Press,778,679,0,0,,0
639a9895-4286-4518-afbe-f8428d37d44d,session_user_12_1,1.66E+12,Mouse Click,171.75262,123.86928,822.0133831,124499150,6.60E-06,0
57cf40d0-6625-4c16-bcbd-2f6ab8e8b665,session_user_12_1,1.66E+12,Mouse Click,625.60004,448.80002,558.1733301,123455898,4.52E-06,0
22882911-8ce6-4656-b690-7d80b5ee2825,session_user_12_1,1.66E+12,Scroll Down,1132.8,119.200005,604.8867409,59250237,1.02E-05,0
d87a54b3-10a6-4580-a4b1-4343a0c53b2c,session_user_12_1,1.66E+12,Mouse Click,428.6667,330.6667,735.2019228,336155593,2.19E-06,0
6be0cab0-97eb-4f82-9b85-4dd29bc90f82,session_user_12_1,1.66E+12,Key Press,583,191,208.1479151,18961256,1.10E-05,0
a2707ca9-bdd2-4431-9ff0-3baba38ae0bb,session_user_12_1,1.66E+12,Mouse Click,241,313,363.1087991,87173235,4.17E-06,0
0cdf6682-929f-45ac-8279-54e221fe007b,session_user_12_1,1.66E+12,Key Press,537.3334,199.33334,317.3855598,64193395,4.94E-06,0
7a78cca5-dc68-4b87-b3f0-b7d6107825fd,session_user_12_1,1.66E+12,Mouse Click,392.6667,529.3334,360.3172126,40883436,8.81E-06,0
53ab5893-a1d2-4b2d-b8c0-8fde2928051c,session_user_12_1,1.66E+12,Key Press,363,452,82.82854486,223992990,3.70E-07,0
18ef6a58-afc1-47c0-87b1-8a3bbf550d55,session_user_12_2,1.66E+12,Mouse Click,663.2,610.4,0,0,,0
cc339085-4b08-4e46-bd83-5ee8656de9a2,session_user_12_2,1.66E+12,Mouse Click,349,398,379.2563777,171865569,2.21E-06,0
532a9ad7-1c5c-4603-8cb9-9d2cac2b449f,session_user_12_2,1.66E+12,Mouse Click,596.6667,364.6667,249.8997863,8100629,3.08E-05,0
ca7cf34c-350d-4e1a-8fab-93e50a06e77d,session_user_12_2,1.66E+12,Key Press,423,552,255.4484057,40464,0.00631298,0
7b3ecb5c-6939-4c5c-83da-e4224def010c,session_user_12_2,1.66E+12,Mouse Click,1232.8,576.8,810.1796591,45209365,1.79E-05,0
3483fde9-0782-4031-ac2b-e144f8e22b98,session_user_12_2,1.66E+12,Key Press,935.128,361.58167,367.3248551,2260170,0.000162521,0
62e44d3f-2dd7-472c-8f3e-4423acf4452e,session_user_12_2,1.66E+12,Scroll Down,473.33334,602,520.629697,397995215,1.31E-06,0
e10a42b3-4049-4ffb-af1f-2658e1756921,session_user_12_2,1.66E+12,Mouse Click,1048,644,576.1994187,88058177,6.54E-06,0
080bb9fd-a6a7-4217-912e-2f5c025413ea,session_user_12_2,1.66E+12,Key Press,769.60004,701.60004,284.2961525,71748,0.003962426,0
05da1839-c54d-4d2d-bba1-5203847e3ff0,session_user_12_2,1.66E+12,Key Press,821,772,87.16713977,269248216,3.24E-07,0
6067932a-2a65-4969-8ec3-e85ca27e7209,session_user_12_3,1.66E+12,Scroll Up,544,611,0,0,,0
57df1116-8fc1-4ded-93ed-8a720e668ef3,session_user_12_3,1.66E+12,Mouse Click,247,417,354.7463883,160990724,2.20E-06,0
558a8922-8e8a-4fac-bf96-ed440235663c,session_user_12_3,1.66E+12,Key Press,799,587,577.5846258,2470770,0.000233767,0
cf759294-ee6a-4567-a959-fb6e07ca979e,session_user_12_3,1.66E+12,Scroll Down,173.6,112,785.3344256,120458350,6.52E-06,0
281f2f95-481b-468a-b206-c1da96a54efb,session_user_12_3,1.66E+12,Mouse Click,806,590,792.7255263,331051570,2.39E-06,0
e70f2c69-08fe-44a7-80ff-afa9edfb9017,session_user_12_3,1.66E+12,Key Press,611.3334,302,347.6191668,61224772,5.68E-06,0
1d3e9a00-46b6-4a70-ad97-be1f8e1414da,session_user_12_3,1.66E+12,Mouse Click,1950.9766,654.15625,1385.156283,20831182,6.65E-05,0
77f56b40-17b4-4003-a38d-310f2e379312,session_user_12_3,1.66E+12,Key Press,632,533,1324.529391,1258052,0.001052842,0
a8782002-4756-42fe-923c-c962dec6cbc1,session_user_12_3,1.66E+12,Key Press,1541.4688,473.95703,911.383328,144443326,6.31E-06,0
14f3144f-8de6-48a8-b437-ba1007d9005c,session_user_12_3,1.66E+12,Key Press,959,761,649.3562732,49077510,1.32E-05,0
aeea2687-f904-4634-a6f6-24cb44623bf0,session_user_12_4,1.66E+12,Mouse Click,642,226,0,0,,0
2e7922aa-fed5-4c24-9498-5b6e4fd8be06,session_user_12_4,1.66E+12,Mouse Click,103,196,539.8342338,85574571,6.31E-06,0
9be2cbad-7a2e-46b1-94fe-55bbd5096a59,session_user_12_4,1.66E+12,Scroll Down,978,872,1105.712892,14212068,7.78E-05,0
6fb6c24d-5d6b-43bf-83b5-32292412c0f8,session_user_12_4,1.66E+12,Scroll Up,476,527,609.1214986,246043975,2.48E-06,0
09921ac6-f667-41d8-a519-0a9c6a6b65ae,session_user_12_4,1.66E+12,Mouse Click,776.8,519.2,300.9011133,178667961,1.68E-06,0
